179,59,59,1,0,81
179,62,61,1,0,81
179,65,62,1,0,81
179,68,64,1,0,81
180,49,53,1,1,82
180,54,56,1,1,82
180,57,58,1,0,82
180,61,60,1,0,82
180,66,63,1,0,82
180,69,65,1,0,82
181,34,44,1,1,82
181,46,51,1,1,82
181,54,56,1,0,82
181,61,60,1,0,82
182,35,45,1,1,83
182,47,52,1,1,83
182,52,55,1,0,83
182,56,57,1,0,83
182,59,59,1,0,83
182,64,62,1,0,83
183,36,46,1,1,83
183,48,53,1,1,83
183,54,56,1,0,83
183,57,58,1,0,83
183,63,61,1,0,83
184,35,45,1,1,84
184,47,52,1,1,84
184,56,57,1,0,84
184,59,59,1,0,84
184,64,62,1,0,84
185,33,44,1,1,84
185,45,51,1,1,84
185,54,56,1,0,84
185,60,60,1,0,84
185,63,61,1,0,84
185,66,63,1,0,84
186,32,43,1,1,85
186,44,50,1,1,85
186,59,59,1,0,85
186,64,62,1,0,85
186,68,64,1,0,85
187,30,42,1,1,85
187,42,49,0.75,1,85
187,58,58,1,0,85
187,64,62,1,0,85
187,73,67,2,0,85
187.75,44,50,0.25,1,85
188,35,45,2,1,86
188,45,51,1,1,86
188,66,63,2,0,86
189,47,52,1,1,86
189,71,66,1,0,86
190,68,64,1,0,87
190,68,64,0.25,0,87
190.25,59,59,0.75,0,87
190.5,40,48,0.25,1,87
190.75,52,55,0.25,1,87
191,57,58,1,0,87
191,57,58,0.25,0,87
191.25,69,65,0.75,0,87
191.5,48,53,0.25,1,87
191.75,40,48,0.25,1,87
192,66,63,1,0,88
192,66,63,0.25,0,88
192.25,57,58,0.75,0,88
192.25,60,60,0.75,0,88
192.5,40,48,0.25,1,88
192.75,51,54,0.25,1,88
193,56,57,1,0,88
193,59,59,0.25,0,88
193.25,64,62,0.75,0,88
193.5,52,55,0.25,1,88
193.75,40,48,0.25,1,88
194,63,61,1,0,89
194.25,54,56,0.75,1,89
194.25,57,58,0.75,1,89
194.5,40,48,0.25,1,89
194.75,48,53,0.25,1,89
195,52,55,1,1,89
195,56,57,0.25,0,89
195.25,64,62,0.75,0,89
195.5,47,52,0.25,1,89
195.75,40,48,0.25,1,89
196,57,58,0.25,1,90
196,60,60,1,0,90
196.25,52,55,0.75,1,90
196.5,40,48,0.25,1,90
196.75,49,53,0.25,1,90
197,57,58,0.25,1,90
197,59,59,1,0,90
197.25,54,56,0.75,1,90
197.5,51,54,0.25,1,90
197.75,40,48,0.25,1,90
198,61,60,1,0,91
198,61,60,0.25,0,91
198.25,56,57,0.75,0,91
198.5,40,48,0.25,1,91
198.75,52,55,0.25,1,91
199,59,59,1,0,91
199,59,59,0.25,0,91
199.25,56,57,0.75,0,91
199.5,52,55,0.25,1,91
199.75,40,48,0.25,1,91
200,57,58,0.25,1,92
200,60,60,1,0,92
200.25,54,56,0.75,1,92
200.5,40,48,0.25,1,92
200.75,51,54,0.25,1,92
201,57,58,0.25,1,92
201,59,59,1,0,92
201.25,54,56,0.75,1,92
201.5,51,54,0.25,1,92
201.75,40,48,0.25,1,92
202,61,60,1,0,93
202,61,60,0.25,0,93
202.25,56,57,0.75,0,93
202.5,40,48,0.25,1,93
202.75,52,55,0.25,1,93
203,59,59,1,0,93
203,59,59,0.25,0,93
203.25,56,57,0.75,0,93
203.5,51,54,0.25,1,93
203.75,52,55,0.25,1,93
204,69,65,1,0,94
204,69,65,0.25,0,94
204.25,59,59,0.75,0,94
204.5,51,54,0.25,1,94
204.75,52,55,0.25,1,94
205,68,64,1,0,94
205,68,64,0.25,0,94
205.25,59,59,0.75,0,94
205.5,63,61,0.25,1,94
205.75,64,62,0.25,1,94
206,73,67,1,0,95
206,73,67,0.25,0,95
206.25,68,64,0.75,0,95
206.5,52,55,0.25,1,95
206.75,64,62,0.25,1,95
207,71,66,1,0,95
207,71,66,0.25,0,95
207.25,68,64,0.75,0,95
207.5,63,61,0.25,1,95
207.75,64,62,0.25,1,95
208,81,72,1,0,96
208,81,72,0.25,0,96
208.25,71,66,0.75,0,96
208.5,63,61,0.25,1,96
208.75,64,62,0.25,1,96
209,80,71,1,0,96
209,80,71,0.25,0,96
209.25,71,66,0.75,0,96
209.5,75,68,0.25,1,96
209.75,76,69,0.25,1,96
210,85,74,1,0,97
210,85,74,0.25,0,97
210.25,80,71,0.75,0,97
210.5,64,62,0.25,1,97
210.75,76,69,0.25,1,97
211,83,73,1,0,97
211,83,73,0.25,0,97
211.25,80,71,0.75,0,97
211.5,75,68,0.25,1,97
211.75,76,69,0.25,1,97
212,85,74,1,0,98
212,85,74,0.25,0,98
212.25,80,71,0.75,0,98
212.5,87,75,0.25,1,98
212.75,88,76,0.25,1,98
213,83,73,1,0,98
213,83,73,0.25,0,98
213.25,80,71,0.75,0,98
213.5,92,78,0.25,1,98
213.75,95,80,0.25,1,98
215,40,48,2,1,99
215,44,50,2,1,99
215,47,52,2,1,99
215,52,55,2,0,99
215,56,57,2,0,99
215,59,59,2,0,99
